epoch,loss,auc_roc,auc_pr,acc,val_loss,val_auc_roc,val_auc_pr,val_acc
29,1.033256377678129,0.8696162537758827,0.6536859371187154,0.7489012038983375,0.9308408717778113,0.8568213510115441,0.6594373466935718,0.8001196888090963
30,1.0312441172163322,0.8647172600686399,0.6330742990628679,0.7372444104720046,0.9259168623736488,0.8608995313750144,0.6564600469055792,0.7863554757630161
31,1.0247277570185414,0.8689422215672026,0.6380054980610963,0.7278807567360979,0.9206695647955939,0.8573905589210196,0.6729397701223624,0.7899461400359067
32,1.02052192097523,0.867927245993337,0.659395062214365,0.7707815784444869,0.920311188712083,0.8479117613441537,0.6636148464334556,0.8001196888090963
33,1.0149363585737634,0.869188082377081,0.6624620746802949,0.7790942098222817,0.9140089435680122,0.8615270316607613,0.6345480491445654,0.7289048473967684
34,1.0110749926823128,0.8678990554009405,0.635031408851759,0.7440282820561819,0.9093156194772498,0.8634632529431934,0.6453734625747146,0.7295032914422501
35,1.0061326131705866,0.8677664425128986,0.6666532926349864,0.7477546340531244,0.9025568525495821,0.8513578694707967,0.6534193626589997,0.7965290245362059
36,1.0029904369002156,0.8686540605877809,0.6386735353143815,0.7465125167208102,0.8954964346118062,0.8624562807177965,0.6498062451809359,0.758228605625374
37,0.9953367968442083,0.8732910560133076,0.668174476387479,0.7572138352761323,0.9001746414522437,0.8533649559949709,0.6499759911663361,0.7576301615798923
38,0.9892487776523199,0.8753703621191558,0.6694064010589555,0.7502388687177527,0.8793825598122615,0.8677163104354784,0.6539031477950583,0.758228605625374
39,0.9862656756429674,0.8759689623577046,0.6512813130786261,0.717274985667877,0.8886151818869572,0.8531283575265745,0.6662766764170369,0.7941352483542788
40,0.9814376918531025,0.8748445090324144,0.6707159178754444,0.7654309191668259,0.8809579042244071,0.8522871185278318,0.6630683205033969,0.7947336923997607
41,0.9772117697848614,0.8765111242876662,0.656650735431433,0.749474488820944,0.8742558897647367,0.8629111898502686,0.6623543747631578,0.7474566128067026
42,0.9707510736962247,0.880988144527769,0.6735704380874787,0.7482323714886299,0.8627879464076994,0.863664418790719,0.6817368962302953,0.7887492519449432
43,0.9672357087925335,0.8778847801647907,0.6780476268484689,0.7597936174278617,0.864892860289322,0.8649674248485542,0.6642119420011444,0.7318970676241772
44,0.963055982977898,0.8827602674307544,0.6664107350283022,0.7424995222625645,0.8506941689765789,0.8701074408503829,0.6695184054968775,0.755834829443447
45,0.9595720658173826,0.8838996586282063,0.6815386679848509,0.7594114274794573,0.8526705382898994,0.872627728883301,0.6773600125097222,0.7396768402154399
46,0.9539488783854042,0.8864380115435764,0.6899101213826803,0.7507166061532582,0.8496191183440632,0.86629329066179,0.6827262849005086,0.7737881508078994
47,0.9490365528272166,0.8841157293794526,0.6911295433615271,0.7674374163959488,0.8480254697771147,0.8574145616641903,0.675301528466463,0.7845601436265709
48,0.9502594895146896,0.8810136788637393,0.681300482210855,0.7359067456525893,0.8396799942464047,0.8685609783975312,0.6738455486237207,0.7528426092160383
49,0.9420809127075732,0.8848183520470883,0.6756841400744444,0.7504299636919549,0.8325582443776065,0.872032232255115,0.6725080620161051,0.7456612806702573
50,0.9376010934868712,0.8884658491109252,0.6947624521384197,0.7652398241926237,0.829852457463135,0.8711669905132016,0.700597592313649,0.7594254937163375
51,0.9314086362961577,0.8916341632278142,0.6935278002065504,0.7571182877890311,0.8234436930046333,0.8682249399931421,0.6950279054153786,0.7887492519449432
52,0.9268901787773729,0.8914313166349058,0.7020013767394652,0.7662908465507358,0.8195812378294949,0.8736072694022174,0.6927601569207236,0.75344105326152
53,0.9243692434155278,0.8895408617924075,0.6946696158849527,0.7662908465507358,0.8141686001771371,0.8700685792662017,0.6917197842714423,0.7791741472172352
54,0.9211556908279265,0.8899991374307089,0.6954888479826188,0.7696350085992738,0.8083537779191096,0.8735284032460853,0.6859660378451056,0.7690005984440454
55,0.9127162479201626,0.8956730154051447,0.716105819446087,0.7820561819224154,0.808517515409642,0.8700217167676305,0.6961904286549917,0.7989228007181328
56,0.9116914028559181,0.8965187331770428,0.7111670267567116,0.7740301930059239,0.8085959917909724,0.8712538575837239,0.6880087021519338,0.7588270496708558
57,0.9045333803987129,0.897841406067918,0.7259839658962421,0.7824383718708198,0.8040276738000729,0.8720813807292261,0.694957945652873,0.755834829443447
58,0.9022088104603784,0.897164974659885,0.7237131182108782,0.7786164723867762,0.8019326493670168,0.869665104583381,0.6863863216675906,0.7600239377618193
59,0.8999686245705961,0.8962480806405178,0.709372729856257,0.7718326008025989,0.7980581086099968,0.869113041490456,0.6956715488988336,0.805505685218432
60,0.8962089149304518,0.8969087458813745,0.7181395062384885,0.7917064781196255,0.7926538582692811,0.8737672876900218,0.7079493327510377,0.7899461400359067
61,0.8918079177212036,0.8988216218130636,0.7213705034125475,0.784731511561246,0.7898042862605078,0.8743364955994971,0.6987565882800958,0.7695990424895273
62,0.888972277489124,0.9029311646856135,0.7313841804111132,0.785878081406459,0.7915066000517794,0.8749479940564635,0.7020159169960989,0.7755834829443446
63,0.8836932802847278,0.9044089001156186,0.7296994750722051,0.7914198356583222,0.7812235139930127,0.8748679849125613,0.7062226066278819,0.7995212447636146
64,0.8792037774335124,0.9027812147260571,0.7235759031114046,0.7919931205809287,0.7801976457889176,0.8724025602926049,0.6879449546766323,0.7552363853979653
65,0.8820485283260976,0.9007479789601641,0.7252355500828939,0.790177718326008,0.7775208697498808,0.8755503486112699,0.7096366215739467,0.7941352483542788
66,0.8767571852946632,0.9033070106890043,0.7433579115238874,0.7989680871393082,0.7675319651084913,0.8816024688535832,0.7043600950534599,0.8025134649910234
67,0.8716290322859065,0.9050821897149751,0.7414931347101859,0.8023122491878464,0.7707205223937295,0.8806366441879072,0.7077709724522006,0.7785757031717534
68,0.8669029001111672,0.9068941850262542,0.7461299644961183,0.7991591821135104,0.7680101742792957,0.8758978168933592,0.7195346440764746,0.8049072411729503
69,0.8682515140521054,0.9062045294598831,0.7332445443428957,0.7942862602713548,0.7750346733380905,0.87036804206195,0.6995186060052908,0.7869539198084979
70,0.8607705275005076,0.9087772423374142,0.7408705633897454,0.8037454614943627,0.7656890759562247,0.8768647845468054,0.7158644008256819,0.8061041292639138
71,0.8609189398539766,0.9083650370390681,0.73914475374229,0.8052742212879801,0.769859428108987,0.8783963881586466,0.6953471133222284,0.7636146020347098
72,0.8547629909125383,0.9111892659820952,0.7496872064279793,0.8092872157462259,0.7598669393415012,0.8757949479940565,0.7093767275024065,0.7941352483542788
73,0.8494845185661644,0.912963074037007,0.7601998586440848,0.8112937129753488,0.7596031841869343,0.8746679620528061,0.717637551302626,0.8120885697187313
74,0.8485461278237828,0.9116491410866316,0.7495819841458262,0.8082361933881139,0.7678968793685247,0.8695245170876671,0.7127919073191882,0.7965290245362059
75,0.8466896685500594,0.9112783791009172,0.7558873664707242,0.8152111599464934,0.7459313685418888,0.8746336724197051,0.7167925250685883,0.8090963494913226
76,0.8430037845645834,0.9142485307760153,0.7680433973678178,0.8161666348175043,0.7490764186455061,0.8796856783632415,0.7237457731028794,0.812687013764213
77,0.8376574378703399,0.9155249905174502,0.7677251647243967,0.8204662717370533,0.7536299389896816,0.8753400388615841,0.7180582437645205,0.805505685218432
78,0.8351586413114677,0.9158151508296659,0.7661423345128505,0.8146378750238868,0.7428921300590146,0.8813601554463367,0.7225202121861616,0.8102932375822861
79,0.8363849837443306,0.9148306222380647,0.7661940694926256,0.8202751767628511,0.7432666826504993,0.8778420390901818,0.7281411917309997,0.817474566128067
80,0.8292056272664535,0.9169919866741614,0.7644647352555918,0.8123447353334607,0.7518135815020595,0.8749594239341639,0.7143514952541165,0.8025134649910234
81,0.8315726378076554,0.9149489541775774,0.7613791014337831,0.815879992356201,0.7362962057317965,0.8801028688993027,0.7231801193021613,0.7875523638539796
82,0.8249003029270562,0.9195217138966196,0.7799079304388421,0.8168354672272119,0.74079523366201,0.8788981597896901,0.7312864080785855,0.8192698982645122
83,0.8221010251503567,0.9222783653912066,0.7793117392066514,0.8182686795337283,0.7466285974946584,0.8777506000685793,0.7342705571809188,0.8096947935368043
84,0.8157427259460134,0.9266340832545025,0.7926225638594477,0.8249570036308045,0.7317828412971976,0.8832712309978283,0.7310693019634752,0.7923399162178336
85,0.8168697025496623,0.9232528116331464,0.7943741242405105,0.8245748136824002,0.7429058319219638,0.88185392616299,0.7190388231061282,0.7737881508078994
86,0.8193540932137584,0.922925149550093,0.784392835756611,0.8215172940951653,0.7396647957254497,0.8791301863070065,0.7286798602832874,0.8096947935368043
87,0.8174585188959151,0.9239928789478254,0.7830075494481554,0.8231416013758838,0.7243991991062495,0.8865241741913361,0.7351769280060714,0.8073010173548774
88,0.8076769834081415,0.9275729413727076,0.7971363145884791,0.8342251098796102,0.7241358959624897,0.8873757000800093,0.73097169017935,0.8090963494913226
89,0.8060328802323447,0.9278204873345124,0.8001712644661703,0.8351805847506211,0.7348703490553468,0.8827797462567152,0.7299628649712795,0.7947336923997607
90,0.8080593701783043,0.9278263139615123,0.7968407473098131,0.8304032103955666,0.7221056688766434,0.8858738141501885,0.7235819831536946,0.7965290245362059
91,0.8024850076638602,0.929646020984997,0.8001800496746967,0.8330785400343971,0.7384207113141574,0.8764750257172248,0.7313895578776952,0.829443447037702
92,0.7984226780094472,0.9318444873253724,0.7972034361420035,0.8344162048538123,0.7216289344481691,0.882257400845811,0.731800528689477,0.805505685218432
93,0.796169786181706,0.9315926570790091,0.8135591300630163,0.8359449646474297,0.768962255143463,0.875106869356498,0.6928774831335032,0.725314183123878
94,0.7946226490676096,0.93103172998268,0.8115608862909738,0.8366137970571373,0.7316170720409163,0.8794936564178764,0.7343207253923801,0.8144823459006583
95,0.7896851871839655,0.9341732530401283,0.8174758325342544,0.8403401490540798,0.7306505679228148,0.8796982512287118,0.7288778195488557,0.8150807899461401
96,0.7936717681622336,0.9293770536003985,0.8068712973162573,0.8391935792088668,0.7277137669598107,0.8821968224939993,0.7272354435506357,0.77737881508079
97,0.7882467831568442,0.9343417396708757,0.8180172160393298,0.8433021211542137,0.7292094524573024,0.8803234655389187,0.7239846191834323,0.805505685218432
98,0.7857671803642636,0.9337258309227092,0.8069386409945727,0.8413911714121919,0.7190291600481327,0.8812778603268945,0.7349350715129384,0.8204667863554758
99,0.7833821030435794,0.9334302152881552,0.8158014198285107,0.8418689088476973,0.7204267957266186,0.8797565436049833,0.7371949828439636,0.8019150209455416
100,0.7816081033389928,0.9356060891679576,0.8240172266428305,0.8431110261800114,0.7210802526833553,0.880481197851183,0.7303910539860786,0.8073010173548774
